class,post_comment_count,post_favorite_count,post_score,post_view_count,users_reputation,users_up_votes,users_down_votes,score_prev_acceptans,score_prev_ans,score_prev_comment,score_prev_question,score_prev_favquestion,user_numpost,user_numpost_answered,post_answer_count,age_user,title_length,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,tags_popularity,num_tags,num_words,num_url,post_error,code_length
0,2,0,2,235,841,92,2,2,23,4,6,1,24,20,0,1420.0,62,3,3,0,0,2,3,54.0,0.0,0.0,512.0
0,0,0,1,47,675,1390,5,0,13,53,1,0,12,11,0,2577.0,63,1,0,0,0,0,1,12.0,0.0,0.0,188.0
0,0,0,1,52,337,7,0,0,8,1,-1,0,58,49,0,1062.0,82,0,5,0,0,0,2,93.0,0.0,0.0,0.0
0,0,0,3,200,16,0,0,0,0,0,3,0,1,0,0,0.0,58,2,9,4,0,1,4,148.0,0.0,0.0,296.0
0,2,0,0,55,13,0,0,0,0,0,2,0,5,2,0,2.0,67,1,6,1,0,3,4,65.0,0.0,0.0,986.0
0,5,0,0,36,842,167,12,4,12,20,5,3,111,93,0,477.0,33,2,7,1,0,1,1,71.0,0.0,0.0,1180.0
0,2,0,2,47,1396,418,1,11,45,12,20,0,38,33,0,1438.0,84,2,3,3,0,1,4,52.0,0.0,0.0,938.0
0,0,1,1,126,384,18,1,0,0,1,25,1,27,24,0,524.0,27,1,5,0,0,0,2,47.0,0.0,0.0,87.0
0,2,0,2,126,419,23,0,0,0,2,2,0,18,16,0,1493.0,74,0,0,0,0,1,5,10.0,0.0,0.0,0.0
0,9,0,3,262,245,30,1,1,6,3,5,0,11,10,0,1105.0,60,1,10,5,0,2,4,134.0,0.0,1.0,737.0
0,4,0,0,91,6,0,0,0,0,0,1,0,2,1,0,2.0,40,1,2,1,0,0,2,34.0,1.0,0.0,91.0
0,0,0,1,177,155,66,1,7,7,0,0,0,25,23,0,1017.0,29,3,1,1,0,2,5,66.0,0.0,0.0,2764.0
0,2,0,0,49,89,12,0,0,0,1,12,1,18,15,0,1.0,38,4,5,1,0,3,4,46.0,1.0,0.0,676.0
0,0,0,1,45,6,0,0,0,0,0,1,0,1,0,0,0.0,52,2,4,3,0,2,3,35.0,0.0,0.0,474.0
0,1,2,2,770,11,0,0,0,0,0,2,2,1,0,0,0.0,51,1,8,3,0,2,4,80.0,0.0,1.0,6844.0
0,5,0,1,102,5150,310,12,2,2,35,11,2,238,226,0,1855.0,72,1,0,1,0,1,5,11.0,0.0,0.0,357.0
0,0,0,3,141,57,2,0,0,0,0,4,0,6,5,0,1077.0,65,3,4,2,0,2,3,88.0,1.0,0.0,4517.0
0,2,0,0,174,11,0,0,0,0,0,0,0,2,0,0,209.0,50,3,11,0,0,3,5,103.0,0.0,1.0,3701.0
0,3,1,2,49,473,91,1,0,-1,7,43,5,93,67,0,241.0,61,0,0,0,0,1,2,15.0,2.0,0.0,0.0
0,6,0,0,34,6,0,0,0,0,0,-1,0,3,2,0,26.0,52,0,4,0,0,2,3,79.0,0.0,1.0,0.0
0,3,0,3,576,78,14,0,0,0,0,10,1,27,18,0,160.0,39,0,5,0,0,0,5,61.0,3.0,1.0,0.0
0,5,0,0,49,26,17,0,0,-1,0,0,0,4,2,0,1095.0,63,1,12,0,0,1,3,94.0,0.0,0.0,203.0
0,1,0,1,225,60,64,0,0,0,0,4,0,9,4,0,1445.0,33,0,8,0,0,1,5,98.0,2.0,0.0,0.0
0,3,0,1,40,993,75,51,6,21,15,63,19,184,151,0,1545.0,49,2,4,1,0,1,3,39.0,1.0,1.0,1442.0
0,3,0,0,173,8581,760,8,584,701,47,0,0,58,53,0,1256.0,70,3,1,0,0,2,5,26.0,0.0,0.0,102.0
0,2,0,0,116,76,10,0,0,0,1,1,0,14,7,0,1220.0,46,4,5,0,0,1,4,68.0,0.0,0.0,476.0
0,4,0,0,40,4,0,0,0,0,0,0,0,1,0,0,0.0,51,2,5,1,0,0,2,32.0,0.0,0.0,133.0
0,5,0,0,41,437,31,2,2,16,9,15,2,18,16,0,0.0,81,0,3,2,0,1,4,95.0,0.0,0.0,0.0
0,4,0,0,57,159,34,4,3,3,3,17,2,45,42,0,0.0,85,0,4,1,0,1,2,54.0,0.0,0.0,0.0
0,8,0,3,543,179,35,0,0,5,3,21,4,15,8,0,404.0,35,2,2,0,0,2,5,33.0,0.0,0.0,577.0
0,2,0,2,72,424,223,7,9,14,4,6,2,12,10,0,573.0,95,0,1,1,0,1,5,64.0,0.0,0.0,0.0
0,2,0,1,178,898,73,27,16,5,44,9,0,43,37,0,1070.0,51,2,3,0,0,1,5,40.0,0.0,0.0,263.0
0,4,0,0,58,727,105,1,4,40,3,6,0,31,27,0,1479.0,132,1,1,0,0,1,2,24.0,0.0,0.0,502.0
0,4,0,0,114,1,0,0,0,0,0,0,0,1,0,0,0.0,50,0,1,0,0,1,4,28.0,0.0,0.0,0.0
0,0,0,1,129,218,108,0,2,15,2,1,0,10,7,0,197.0,58,1,6,0,0,2,3,63.0,0.0,0.0,1664.0
0,1,0,2,243,1066,62,3,16,35,23,74,9,106,83,0,1629.0,43,1,5,2,0,0,2,65.0,2.0,0.0,295.0
0,13,0,0,458,26,1,0,0,0,0,-1,0,9,7,0,0.0,46,2,2,0,0,2,2,32.0,0.0,1.0,260.0
0,3,0,0,93,78,1,0,4,4,0,0,0,6,3,0,1269.0,52,2,2,2,0,4,4,76.0,0.0,0.0,1583.0
0,2,0,0,19,44,7,0,0,1,0,1,3,12,10,0,125.0,36,0,2,0,0,2,3,17.0,0.0,0.0,0.0
0,3,0,1,49,448,380,2,8,16,7,5,0,60,49,0,1044.0,42,0,3,3,0,1,3,54.0,0.0,0.0,0.0
0,2,0,0,239,1,0,0,0,0,0,0,0,1,0,0,1.0,51,1,6,0,0,2,3,43.0,1.0,0.0,106.0
0,2,0,1,68,57,8,0,0,3,0,3,2,4,3,0,471.0,71,1,0,0,0,2,3,29.0,1.0,1.0,564.0
0,0,0,1,311,96,0,0,0,9,0,1,0,2,0,0,1000.0,52,2,5,0,0,1,2,49.0,0.0,0.0,150.0
0,2,0,1,23,68,2,0,0,5,1,3,1,16,9,0,396.0,64,0,4,0,0,1,1,50.0,0.0,0.0,0.0
0,6,0,1,66,1088,120,4,9,120,14,1,0,10,8,0,1997.0,28,8,8,2,0,3,4,141.0,1.0,1.0,904.0
0,3,0,0,19,151,3,0,0,0,1,19,2,52,36,0,1416.0,47,0,2,0,0,2,4,17.0,1.0,1.0,0.0
0,2,0,0,188,810,19,2,6,7,6,2,0,104,93,0,1605.0,65,2,2,1,0,2,3,65.0,0.0,0.0,169.0
0,2,0,1,126,2517,1537,13,49,191,65,19,3,68,57,0,1778.0,38,2,2,1,0,2,3,8.0,0.0,1.0,949.0
0,4,0,0,33,1,0,0,0,0,0,0,0,1,0,0,904.0,23,0,4,2,0,1,2,41.0,1.0,0.0,0.0
0,2,0,1,470,11,0,0,0,0,0,2,0,4,1,0,1230.0,43,0,0,0,0,0,2,18.0,0.0,0.0,0.0
0,2,0,0,335,34,28,0,0,1,1,-4,0,13,11,0,218.0,64,2,0,2,0,2,3,60.0,0.0,1.0,367.0
0,4,0,0,47,669,85,5,0,1,8,12,3,123,99,0,604.0,36,0,21,5,0,1,2,197.0,0.0,0.0,0.0
0,1,1,2,250,369,43,6,2,5,5,13,3,30,22,0,947.0,86,2,7,0,0,4,5,71.0,0.0,1.0,634.0
0,0,0,1,374,16,0,0,0,0,1,3,1,4,3,0,539.0,39,0,8,2,0,2,5,99.0,0.0,0.0,0.0
0,6,0,0,83,2096,86,7,16,93,13,71,14,115,104,0,2465.0,53,1,4,0,0,1,3,35.0,3.0,0.0,304.0
0,2,0,0,28,46,13,0,2,3,0,0,0,1,0,0,1444.0,87,0,5,2,0,3,5,54.0,0.0,0.0,0.0
0,3,0,0,232,108,9,0,0,0,0,8,2,32,22,0,461.0,37,2,8,2,0,2,4,70.0,0.0,0.0,1514.0
0,0,0,1,67,24,17,0,0,0,1,-1,0,4,3,0,139.0,62,0,3,0,0,0,3,32.0,0.0,0.0,0.0
0,2,0,0,128,1,0,0,0,0,0,0,0,2,1,0,1438.0,42,1,3,0,0,0,3,32.0,0.0,1.0,397.0
0,5,0,0,114,64,1,0,2,2,1,-3,0,20,15,0,483.0,51,4,0,1,0,3,3,39.0,0.0,1.0,1599.0
0,4,0,2,303,643,37,2,17,46,12,2,0,1,0,0,1002.0,45,5,2,2,0,1,2,41.0,0.0,0.0,1586.0
0,1,0,1,229,129,23,0,0,0,1,4,2,51,45,0,307.0,90,3,1,0,0,2,5,30.0,0.0,1.0,1604.0
0,2,0,1,773,6,0,0,0,0,0,1,0,1,0,0,0.0,79,3,3,0,0,1,4,49.0,0.0,0.0,2841.0
0,0,0,1,179,589,426,8,15,25,49,7,0,12,9,0,212.0,33,2,3,0,0,0,4,20.0,0.0,0.0,765.0
0,8,0,0,29,1,0,0,0,0,0,0,0,1,0,0,10.0,38,0,6,1,0,1,1,32.0,0.0,0.0,0.0
0,4,0,0,60,152,11,0,0,6,9,5,0,13,10,0,105.0,33,0,9,3,0,0,1,86.0,0.0,1.0,0.0
0,2,0,0,14,45,5,0,0,0,2,6,0,4,3,0,254.0,54,1,3,0,0,3,5,59.0,0.0,0.0,124.0
0,5,0,1,585,129,43,0,2,1,3,1,0,20,12,0,1081.0,54,4,2,2,0,1,2,79.0,0.0,1.0,6355.0
0,6,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0.0,40,2,6,2,0,0,2,93.0,1.0,0.0,1249.0
0,8,0,1,57,6,0,0,0,0,0,1,0,3,1,0,2.0,43,2,1,1,0,1,1,42.0,0.0,0.0,1638.0
0,4,0,0,167,32,10,0,0,0,2,0,0,12,10,0,147.0,28,1,1,0,0,2,2,18.0,0.0,0.0,681.0
0,1,0,3,210,51,0,0,0,0,0,3,0,3,1,0,1231.0,70,1,2,1,0,0,1,48.0,1.0,0.0,484.0
0,2,0,0,36,78,86,0,0,1,2,1,0,30,27,0,284.0,46,3,2,1,0,1,1,63.0,0.0,1.0,1510.0
0,6,1,3,248,16,0,0,0,0,0,3,1,1,0,0,0.0,67,0,4,2,0,1,4,55.0,0.0,0.0,0.0
0,4,0,0,28,1,0,0,0,0,0,0,0,3,2,0,60.0,23,0,0,0,0,0,2,12.0,0.0,0.0,0.0
0,5,0,0,241,518,21,1,32,32,0,0,0,11,9,0,2139.0,48,2,2,0,0,1,4,27.0,1.0,1.0,1727.0
0,1,0,1,58,541,46,9,11,24,8,1,0,14,12,0,777.0,42,1,6,3,1,2,2,80.0,2.0,0.0,396.0
0,3,2,5,696,1242,18,1,84,103,4,5,2,5,4,0,1835.0,60,0,4,5,0,0,4,146.0,0.0,0.0,0.0
0,0,1,1,49,681,21,7,2,51,12,1,1,4,3,0,1010.0,44,0,10,0,0,1,3,106.0,3.0,0.0,0.0
0,2,0,0,40,1,0,0,0,0,0,0,0,1,0,0,0.0,40,3,6,7,0,1,3,81.0,0.0,0.0,811.0
0,2,0,1,52,6,0,0,0,0,0,1,0,1,0,0,0.0,28,1,4,1,0,1,4,27.0,1.0,1.0,681.0
0,2,1,0,67,11,0,0,0,0,0,1,2,2,0,0,2.0,22,0,4,1,0,1,4,57.0,0.0,0.0,0.0
0,2,0,0,44,10,0,0,0,0,1,0,0,4,3,0,563.0,44,1,2,0,0,1,4,25.0,0.0,1.0,763.0
0,2,0,0,609,65,26,0,0,0,0,3,1,9,7,0,977.0,80,1,4,2,0,2,3,31.0,0.0,1.0,52.0
0,3,0,1,146,3,0,0,0,0,0,-3,0,3,1,0,0.0,69,1,1,0,0,0,3,12.0,0.0,0.0,244.0
0,3,0,5,1413,981,17,0,0,1,6,27,14,154,124,0,1878.0,72,0,0,1,0,2,4,48.0,0.0,0.0,0.0
0,8,0,0,150,403,116,2,3,4,1,40,5,41,34,0,1.0,27,3,7,1,0,2,4,59.0,0.0,0.0,1565.0
0,2,0,1,216,174,4,1,11,11,0,2,0,9,6,0,70.0,68,7,12,3,0,2,3,119.0,1.0,1.0,6655.0
0,2,0,0,30,1,0,0,0,0,0,0,0,1,0,0,0.0,61,0,1,3,0,2,2,83.0,0.0,0.0,0.0
0,8,0,1,26,81,52,0,0,1,0,2,1,32,30,0,485.0,59,1,2,2,0,1,1,37.0,0.0,0.0,479.0
0,2,0,0,10,547,151,0,0,0,10,29,12,160,134,0,481.0,35,1,3,1,0,3,3,21.0,0.0,0.0,188.0
0,7,0,1,59,39,0,0,0,0,0,2,0,8,3,0,665.0,73,5,7,2,0,2,2,86.0,0.0,1.0,5050.0
0,1,0,1,35,164,17,0,1,6,6,8,1,13,11,0,80.0,59,1,0,0,0,2,2,28.0,0.0,0.0,92.0
0,2,0,0,57,174,63,3,0,0,3,6,4,58,43,0,778.0,52,1,0,0,0,2,2,3.0,0.0,0.0,197.0
0,4,0,1,101,11,0,0,0,0,0,1,0,2,1,0,134.0,52,6,3,0,0,1,4,285.0,0.0,0.0,1613.0
0,9,0,1,251,88,6,0,1,1,3,5,0,7,5,0,561.0,55,1,6,1,0,2,2,61.0,0.0,0.0,214.0
0,2,1,1,157,6,0,0,0,0,0,1,2,5,4,0,21.0,35,0,0,1,0,1,3,58.0,0.0,0.0,0.0
0,9,0,0,333,25123,3279,129,1215,2201,109,177,55,437,353,0,862.0,58,2,2,1,0,2,3,54.0,0.0,1.0,734.0
0,1,0,1,457,122,0,0,0,7,0,1,0,10,6,0,604.0,39,2,4,0,0,1,3,50.0,1.0,0.0,2676.0
0,4,0,0,38,43,3,0,2,2,1,1,0,2,1,0,203.0,90,3,4,0,0,2,3,35.0,0.0,0.0,1862.0
0,3,0,0,59,36,13,0,0,2,0,2,0,4,1,0,172.0,51,1,4,2,0,2,3,45.0,0.0,1.0,1005.0
0,0,0,1,61,11,0,0,0,0,0,1,0,1,0,0,0.0,62,0,2,0,0,0,4,44.0,0.0,0.0,0.0
0,2,0,0,106,6,0,0,0,0,0,0,0,3,2,0,267.0,61,1,2,0,0,0,3,26.0,0.0,1.0,47.0
0,2,0,0,53,1,0,0,0,0,0,0,0,1,0,0,0.0,60,0,5,1,0,1,5,50.0,1.0,0.0,0.0
0,1,0,1,45,75,3,0,2,3,0,5,2,13,9,0,653.0,93,1,1,0,0,1,1,12.0,0.0,0.0,388.0
0,8,0,0,22,1298,158,64,35,68,28,0,0,18,15,0,1602.0,31,1,6,3,0,0,3,122.0,0.0,0.0,1537.0
0,0,0,1,24,88,4,0,1,1,1,1,0,19,17,0,1423.0,36,0,3,2,0,2,4,53.0,0.0,0.0,0.0
0,4,0,0,174,1996,1051,14,46,104,23,15,6,57,52,0,1716.0,64,2,2,0,0,1,2,30.0,2.0,0.0,120.0
0,3,0,0,205,363,678,1,0,3,25,2,2,67,61,0,1462.0,35,2,2,1,0,2,4,28.0,0.0,0.0,191.0
0,9,0,2,87,33,3,0,-1,-1,0,-1,0,8,6,0,91.0,37,3,1,0,0,0,1,12.0,0.0,0.0,1736.0
0,2,0,2,40,2800,86,6,63,118,29,26,7,54,42,0,734.0,72,2,0,1,0,1,2,18.0,0.0,0.0,119.0
0,3,0,0,185,113,1,0,0,0,0,20,2,4,2,0,619.0,71,0,1,0,0,1,2,14.0,0.0,0.0,0.0
0,3,0,0,18,1491,0,0,0,130,0,6,2,19,12,0,1422.0,64,1,4,0,0,1,2,33.0,0.0,0.0,622.0
0,6,0,0,55,82,24,0,0,0,0,1,0,22,19,0,475.0,62,0,24,6,0,1,2,456.0,0.0,0.0,0.0
0,7,0,0,242,183,54,1,1,4,5,7,5,35,28,0,693.0,28,1,1,1,0,1,2,35.0,0.0,1.0,299.0
0,2,1,1,102,690,44,5,16,20,11,10,3,38,32,0,1759.0,48,5,5,2,0,1,3,90.0,0.0,1.0,2210.0
0,1,0,1,39,1256,107,11,9,20,12,2,0,66,63,0,2569.0,62,0,5,0,0,2,4,49.0,1.0,0.0,0.0
0,12,0,0,42,13,0,0,0,0,0,-1,0,4,3,0,2.0,33,1,4,0,0,3,4,47.0,0.0,1.0,1091.0
0,2,0,0,105,1,0,0,0,0,0,0,0,1,0,0,0.0,50,1,4,0,0,3,5,73.0,0.0,1.0,36.0
0,0,0,2,21,31,2,0,0,1,0,2,1,9,6,0,74.0,61,4,7,3,0,2,2,67.0,1.0,0.0,8979.0
0,2,2,1,223,455,57,0,12,18,0,4,2,9,6,0,974.0,47,1,8,6,0,3,5,90.0,0.0,0.0,360.0
0,4,0,0,31,751,34,1,1,-2,3,5,1,74,64,0,1555.0,96,1,8,1,0,2,3,45.0,0.0,0.0,59.0
0,3,0,1,77,126,15,0,0,1,0,22,0,14,10,0,28.0,93,2,1,2,0,3,3,39.0,0.0,0.0,314.0
0,2,0,4,620,589,447,3,0,5,10,8,0,32,28,0,2019.0,48,0,4,1,0,1,3,59.0,0.0,0.0,0.0
0,10,0,0,40,1,0,0,0,0,1,0,0,2,1,0,54.0,26,1,7,0,0,2,2,77.0,0.0,0.0,187.0
0,8,0,1,68,992,38,5,2,2,4,64,11,121,90,0,1014.0,68,1,4,3,0,2,2,81.0,2.0,0.0,174.0
0,2,0,0,27,6,0,0,0,0,0,0,0,3,2,0,216.0,80,2,2,1,0,4,5,39.0,0.0,0.0,298.0
0,0,0,2,37,1455,1461,238,35,132,202,5,4,24,21,0,1849.0,68,0,3,1,0,1,2,64.0,0.0,0.0,0.0
0,1,0,1,245,6,0,0,0,0,0,1,0,1,0,0,0.0,47,4,7,1,0,2,3,102.0,2.0,0.0,1989.0
0,12,0,1,200,2428,448,2,7,15,26,107,22,299,248,0,1517.0,31,1,4,3,0,2,4,65.0,0.0,0.0,587.0
0,0,0,1,65,6,0,0,0,0,0,1,0,2,1,0,538.0,104,2,2,1,0,3,4,63.0,0.0,0.0,725.0
0,6,0,0,81,192,20,1,0,5,4,1,1,17,13,0,1191.0,34,1,4,0,0,1,2,46.0,1.0,0.0,480.0
0,2,0,1,49,268,14,0,4,8,6,1,0,14,12,0,1306.0,53,1,5,0,0,0,1,59.0,0.0,0.0,302.0
0,2,0,0,93,286,18,1,4,10,1,0,0,3,2,0,162.0,32,0,10,2,0,1,2,135.0,2.0,0.0,0.0
0,0,0,1,55,1418,74,5,22,83,40,25,10,95,68,0,1427.0,66,0,8,2,0,0,5,111.0,0.0,0.0,0.0
0,5,0,0,97,13,0,0,0,0,2,0,0,2,1,0,434.0,30,3,13,2,0,1,2,152.0,0.0,0.0,862.0
0,6,0,0,36,16,0,0,0,0,0,2,0,4,3,0,170.0,51,0,6,1,0,2,3,70.0,0.0,0.0,0.0
0,4,1,0,139,984,915,2,10,44,38,19,7,71,61,0,843.0,84,0,3,1,0,2,2,31.0,0.0,0.0,0.0
0,3,0,0,38,130,89,0,0,0,7,12,2,46,33,0,602.0,43,0,3,0,0,1,1,18.0,0.0,0.0,0.0
0,1,0,1,59,3641,1614,437,87,209,205,44,7,96,83,0,205.0,62,4,5,1,0,2,3,72.0,0.0,0.0,443.0
0,1,1,1,215,173,40,0,0,3,0,4,3,12,9,0,649.0,59,3,5,0,0,1,3,54.0,0.0,0.0,566.0
0,2,0,0,56,1,0,0,0,0,0,0,0,2,1,0,334.0,40,1,1,1,0,1,3,41.0,2.0,0.0,484.0
0,0,1,1,933,36,0,0,0,3,0,1,1,2,0,0,204.0,89,2,16,3,0,3,5,160.0,0.0,1.0,2693.0
0,2,0,0,52,717,98,8,20,35,12,0,0,24,18,0,1289.0,60,0,6,2,0,2,4,105.0,1.0,0.0,0.0
0,5,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0.0,17,1,3,1,0,2,3,31.0,0.0,1.0,274.0
0,0,0,1,46,6,0,0,0,0,0,1,0,1,0,0,0.0,40,2,3,0,0,2,4,31.0,0.0,0.0,474.0
0,2,0,0,37,127,17,0,0,4,2,5,0,28,21,0,496.0,55,1,4,0,0,3,3,34.0,0.0,1.0,242.0
0,5,0,0,24,84,16,0,0,0,3,6,0,23,17,0,0.0,36,2,4,2,0,1,3,67.0,0.0,1.0,2316.0
0,1,0,4,461,57,1,0,0,0,0,4,0,2,1,0,619.0,70,1,2,2,0,0,3,41.0,1.0,0.0,3152.0
0,5,0,0,48,713,145,1,2,8,5,1,0,63,56,0,1437.0,34,0,2,1,0,0,3,17.0,1.0,0.0,0.0
0,6,0,2,21,2595,1329,8,11,153,68,12,5,70,64,0,978.0,44,3,1,1,0,2,4,20.0,1.0,1.0,155.0
0,3,0,1,180,16,0,0,0,1,0,1,0,1,0,0,332.0,42,3,2,0,0,1,3,20.0,0.0,1.0,3116.0
0,0,1,2,147,8200,932,211,94,412,56,77,14,241,227,0,1744.0,75,1,4,3,0,0,2,68.0,4.0,0.0,3575.0
0,4,0,0,57,553,179,7,17,21,14,14,3,76,63,0,1877.0,49,3,3,1,0,2,2,46.0,1.0,0.0,681.0
0,2,0,0,60,121,19,0,0,0,0,9,1,34,22,0,672.0,37,1,2,0,0,2,2,19.0,0.0,0.0,199.0
0,2,0,0,24,493,48,40,5,15,78,6,0,40,31,0,1609.0,49,0,6,0,0,1,3,47.0,0.0,1.0,0.0
0,3,0,1,328,215,69,1,3,6,5,9,1,28,25,0,14.0,79,0,4,4,0,1,4,62.0,0.0,0.0,0.0
0,0,0,1,34,81,18,0,0,0,1,-2,0,24,17,0,319.0,38,3,7,2,0,0,1,81.0,0.0,1.0,289.0
0,6,0,0,114,1,0,0,0,0,0,0,0,1,0,0,970.0,30,1,0,1,0,0,1,75.0,1.0,0.0,736.0
0,8,0,0,94,6,0,0,0,0,0,1,1,2,1,0,70.0,39,2,6,1,0,2,3,66.0,0.0,1.0,17573.0
0,2,1,0,149,1042,36,5,14,37,11,2,2,78,66,0,2269.0,52,2,9,5,0,0,4,128.0,1.0,1.0,160.0
0,2,0,1,65,1225,30,7,33,61,13,1,0,18,13,0,945.0,66,0,0,2,0,1,3,67.0,0.0,0.0,0.0
0,6,0,2,2413,2216,852,19,75,108,40,24,5,68,53,0,956.0,49,2,3,1,0,1,1,37.0,2.0,0.0,332.0
0,4,0,0,53,152,70,1,0,-1,6,8,1,30,23,0,45.0,43,1,4,1,0,3,3,34.0,1.0,0.0,225.0
0,4,0,1,786,652,20,1,29,29,4,18,0,81,64,0,1212.0,36,2,21,3,0,2,4,145.0,0.0,1.0,5168.0
0,8,0,0,89,143,76,0,0,0,2,9,3,66,51,0,645.0,54,0,2,4,0,2,3,54.0,0.0,0.0,0.0
0,22,0,0,50,7,0,0,0,0,0,0,0,2,1,0,1.0,48,2,7,1,0,2,3,74.0,0.0,1.0,2798.0
0,4,0,0,56,15,4,0,0,0,0,0,0,4,2,0,71.0,67,3,0,3,0,2,5,36.0,0.0,0.0,947.0
0,5,0,0,19,1050,346,4,41,50,18,18,3,20,17,0,873.0,58,2,3,0,0,1,4,36.0,0.0,0.0,272.0
0,4,0,0,422,1326,107,1,4,10,17,92,25,220,179,0,1988.0,77,2,6,1,0,1,1,120.0,1.0,1.0,741.0
0,2,1,0,225,301,1,0,13,14,2,0,1,1,0,0,500.0,59,2,5,2,0,1,3,66.0,5.0,1.0,1375.0
0,4,0,0,83,4,0,0,0,0,0,0,0,1,0,0,0.0,66,1,3,1,0,1,3,33.0,0.0,1.0,856.0
0,2,0,0,32,29,10,0,0,1,0,1,0,7,5,0,433.0,35,2,6,1,0,1,2,47.0,0.0,1.0,117.0
0,3,0,0,29,540,13,1,3,14,3,0,0,21,16,0,1458.0,29,0,2,0,0,2,4,16.0,0.0,0.0,0.0
0,4,0,0,387,1405,1203,57,15,92,48,21,8,55,44,0,1415.0,97,1,1,2,0,2,2,21.0,0.0,1.0,246.0
0,17,0,4,136,21,0,0,0,0,0,4,0,1,0,0,0.0,42,2,0,0,0,0,3,15.0,0.0,0.0,257.0
0,8,1,3,935,33,0,0,0,0,0,3,1,2,1,0,16.0,46,2,4,0,0,1,4,697.0,0.0,1.0,1405.0
0,3,0,0,25,123,14,0,0,0,1,2,2,34,24,0,98.0,48,0,8,3,0,2,3,116.0,2.0,0.0,0.0
0,3,0,0,47,1538,188,5,19,96,5,22,10,44,37,0,939.0,78,1,1,1,0,2,4,47.0,0.0,0.0,110.0
0,5,1,1,21,4430,1889,108,72,300,99,5,2,18,17,0,1016.0,70,2,4,0,0,2,4,42.0,0.0,0.0,125.0
0,12,0,0,245,544,26,1,0,-1,7,16,1,115,99,0,1153.0,42,1,3,2,0,1,1,29.0,0.0,1.0,335.0
0,2,0,0,28,11,0,0,0,1,0,0,0,1,0,0,1650.0,94,0,2,1,0,0,1,19.0,1.0,0.0,0.0
0,5,0,0,28,11,0,0,0,0,0,-5,0,10,7,0,45.0,54,2,1,1,0,2,3,26.0,0.0,1.0,1005.0
0,2,0,1,71,58,0,0,1,0,0,3,0,5,3,0,244.0,36,4,4,0,0,2,2,20.0,1.0,1.0,946.0
0,2,0,2,215,11,0,0,0,0,0,2,0,1,0,0,546.0,49,3,7,4,0,1,5,133.0,0.0,1.0,5789.0
0,2,0,0,84,90,11,0,0,0,0,13,1,36,28,0,191.0,123,0,3,3,0,2,2,47.0,0.0,1.0,0.0
0,3,0,0,62,95,7,0,1,1,0,0,0,19,16,0,1003.0,82,1,5,2,0,0,2,68.0,1.0,1.0,433.0
0,4,0,1,34,475,1210,84,10,18,8,2,1,12,10,0,1336.0,61,3,4,1,0,1,2,43.0,1.0,1.0,293.0
0,3,0,0,25,71,5,0,0,0,5,4,1,18,16,0,1224.0,36,1,5,1,0,2,3,42.0,0.0,0.0,448.0
0,7,0,0,30,17,1,0,0,0,0,0,0,10,9,0,0.0,36,1,3,0,0,1,2,47.0,0.0,1.0,2076.0
0,2,0,1,332,16,2,0,0,0,1,2,0,5,3,0,0.0,33,2,1,1,0,3,5,26.0,0.0,1.0,4532.0
0,4,0,0,87,27,0,0,0,-2,1,-2,0,10,7,0,99.0,52,1,5,4,0,4,4,51.0,0.0,1.0,216.0
0,5,0,0,10,36,1,0,0,0,1,0,0,4,3,0,147.0,34,1,4,1,0,0,1,26.0,0.0,0.0,242.0
0,6,1,0,147,19,1,0,0,0,0,0,1,3,1,0,232.0,75,1,5,3,1,1,2,217.0,4.0,0.0,423.0
0,6,0,0,140,305,81,0,8,8,7,5,0,37,30,0,1130.0,80,1,6,3,0,3,5,141.0,1.0,1.0,305.0
0,2,0,0,214,5625,998,4,471,507,11,0,0,16,14,0,2528.0,27,2,8,0,0,0,2,76.0,0.0,1.0,772.0
0,2,0,0,33,95,25,0,0,1,0,0,0,16,14,0,1435.0,37,2,2,1,0,1,3,38.0,0.0,0.0,762.0
0,3,0,0,27,3,0,0,0,0,0,0,0,3,1,0,917.0,62,1,2,4,0,1,2,31.0,1.0,0.0,876.0
0,10,0,1,94,273,26,0,0,2,1,4,0,34,24,0,1130.0,27,0,5,3,0,2,4,76.0,0.0,0.0,0.0
0,4,0,0,619,332,42,1,2,2,1,4,1,28,23,0,514.0,78,1,1,2,0,1,4,55.0,0.0,0.0,1785.0
0,1,0,2,489,11,0,0,0,0,0,2,0,1,0,0,0.0,90,2,10,8,0,2,5,144.0,0.0,1.0,792.0
0,0,0,1,195,9,0,0,0,0,0,1,0,1,0,0,630.0,49,10,9,1,0,1,4,60.0,0.0,1.0,4160.0
0,2,0,1,43,505,279,5,8,12,2,19,2,33,26,0,593.0,74,1,3,1,0,1,5,55.0,3.0,1.0,352.0
0,3,0,0,72,97,26,0,-2,-3,5,-1,1,35,29,0,212.0,87,1,4,1,0,0,3,54.0,0.0,1.0,5347.0
0,5,0,0,47,5576,657,128,157,356,552,58,8,102,90,0,1095.0,60,2,2,2,0,1,2,46.0,0.0,0.0,9015.0
0,3,0,0,74,146,7,0,0,0,6,1,0,6,5,0,205.0,47,1,5,2,0,0,1,55.0,1.0,1.0,339.0
