ans_scoreclass,ans_comment_count,post_comment_count,post_answer_count,post_view_count,post_favorite_count,post_score,user_numans,user_numans_accepted,time_answer,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,num_words,num_url,code_length
0,1,0,2,217,0,0,14,3,0.0,1,0,0,0,12.0,0.0,692.0
0,0,1,5,1243,0,2,855,297,0.0,1,1,0,0,18.0,0.0,144.0
0,1,0,2,669,0,0,189,84,0.0,1,0,0,0,7.0,0.0,674.0
0,0,0,3,155,0,0,3095,1390,0.0,1,0,0,1,54.0,0.0,265.0
0,0,2,1,29,0,0,1,0,1.0,1,1,1,0,3.0,0.0,1014.0
0,1,2,5,1100,0,1,8,4,0.0,1,1,0,0,7.0,0.0,75.0
0,10,2,3,93,0,0,2,0,0.0,1,0,1,0,14.0,0.0,605.0
0,0,2,5,105,0,1,177,83,0.0,0,0,0,1,4.0,0.0,0.0
0,0,1,2,541,0,2,1,0,1409.0,2,1,2,0,28.0,0.0,137.0
0,3,0,2,113,0,-1,133,27,0.0,2,0,0,0,3.0,0.0,390.0
0,0,6,2,60,0,0,267,97,9.0,2,0,0,0,16.0,1.0,423.0
0,0,3,1,98,0,1,51,31,0.0,1,0,0,0,6.0,0.0,28.0
0,4,0,1,466,0,0,142,62,0.0,2,1,0,1,25.0,0.0,933.0
0,0,12,2,65,0,-2,329,70,0.0,2,0,0,1,17.0,0.0,444.0
0,5,3,2,2142,0,1,76,22,0.0,1,0,0,0,10.0,1.0,106.0
0,3,3,2,1466,0,0,16,2,0.0,3,3,1,1,47.0,0.0,3470.0
0,0,0,3,1615,0,0,16,2,0.0,1,1,0,0,12.0,2.0,60.0
0,0,1,2,67,0,-1,16,1,0.0,1,0,1,0,20.0,1.0,42.0
0,1,0,3,1514,0,3,27,3,657.0,0,3,0,0,30.0,0.0,0.0
0,6,5,5,78,0,-3,31,11,0.0,1,2,0,0,41.0,0.0,208.0
0,0,0,1,307,0,0,379,228,0.0,1,0,0,2,19.0,0.0,335.0
0,0,0,3,1048,1,0,72,12,211.0,2,0,0,0,6.0,0.0,601.0
0,0,1,1,557,0,1,22,9,0.0,1,0,0,0,22.0,1.0,116.0
0,2,0,2,1773,0,2,2510,852,17.0,2,4,0,0,23.0,0.0,185.0
0,3,0,4,8149,4,7,66,22,0.0,0,4,0,0,57.0,0.0,0.0
0,0,3,2,336,0,3,159,71,0.0,1,1,6,0,142.0,0.0,276.0
0,5,2,1,265,0,1,43,24,0.0,2,1,1,0,28.0,0.0,267.0
0,0,1,2,97,0,1,479,170,0.0,2,0,0,0,2.0,0.0,130.0
0,0,0,2,420,0,0,3,2,0.0,1,0,0,1,4.0,1.0,215.0
0,0,3,1,1082,0,0,49,17,0.0,0,0,0,1,9.0,0.0,0.0
0,0,3,1,612,0,0,10,2,0.0,0,0,0,0,1.0,0.0,0.0
0,2,0,2,864,0,0,15,4,4.0,1,0,0,0,3.0,0.0,96.0
0,3,3,1,80,0,0,191,69,0.0,0,0,0,0,8.0,0.0,0.0
0,0,9,10,10212,16,28,3,0,426.0,0,1,0,0,27.0,0.0,0.0
0,6,3,4,211,0,-1,74,28,0.0,1,0,3,0,53.0,0.0,129.0
0,1,0,4,1970,0,3,25,13,0.0,1,0,0,0,0.0,0.0,204.0
0,1,4,5,556,0,2,917,213,0.0,1,0,1,0,19.0,0.0,64.0
0,0,0,4,2345,1,6,12,2,37.0,0,4,0,0,58.0,0.0,0.0
0,0,0,4,2345,1,6,11,1,613.0,0,3,0,0,22.0,0.0,0.0
0,1,1,1,4117,0,0,237,84,147.0,0,2,3,0,80.0,0.0,0.0
0,1,0,1,19,0,1,37988,17235,0.0,1,1,3,0,14.0,0.0,200.0
0,0,1,4,1447,2,4,0,0,0.0,1,1,1,0,10.0,1.0,426.0
0,0,3,3,43,0,-3,83,12,0.0,1,0,1,1,18.0,0.0,13.0
0,0,0,3,2571,0,2,154,52,0.0,2,0,0,0,49.0,0.0,433.0
0,0,2,3,236,0,3,19,4,922.0,0,0,0,0,29.0,2.0,0.0
0,0,0,2,362,0,0,107,24,0.0,2,0,0,0,18.0,2.0,933.0
0,2,0,1,406,0,0,10,5,0.0,1,3,1,1,89.0,1.0,496.0
0,0,0,2,65,0,2,1431,683,0.0,9,3,3,1,121.0,1.0,728.0
0,0,2,3,46,1,0,1,0,0.0,1,1,0,0,12.0,0.0,273.0
0,0,0,1,1251,0,2,679,245,0.0,0,0,0,0,37.0,3.0,0.0
0,1,0,2,371,0,1,6,1,1.0,0,0,0,0,2.0,0.0,0.0
0,1,4,2,18,0,0,107,29,0.0,1,0,0,0,3.0,0.0,1231.0
0,1,0,2,2897,0,2,127,60,0.0,1,1,0,0,48.0,1.0,41.0
0,2,0,2,29,0,0,48,17,0.0,2,0,0,1,21.0,0.0,145.0
0,0,8,5,3537,0,2,23,5,0.0,1,0,0,0,19.0,1.0,74.0
0,2,3,1,41,0,0,222,120,0.0,1,0,0,0,10.0,1.0,483.0
0,0,2,3,64,0,0,1804,953,0.0,2,0,1,1,21.0,0.0,947.0
0,0,0,1,1455,0,-1,6,0,0.0,0,0,0,0,1.0,1.0,0.0
0,0,0,1,3810,0,0,41,15,32.0,0,0,0,0,6.0,1.0,0.0
0,0,0,3,37,0,-2,96,26,0.0,1,0,0,1,3.0,0.0,137.0
0,2,1,3,247,0,0,73,16,0.0,1,0,2,1,17.0,0.0,445.0
0,0,5,1,115,0,0,7,1,0.0,0,1,0,0,11.0,0.0,0.0
0,0,2,2,50,0,2,23,8,0.0,1,0,1,1,34.0,1.0,70.0
0,0,4,4,60,0,2,20,7,0.0,1,0,0,1,4.0,0.0,107.0
0,0,0,4,22911,0,5,422,160,76.0,0,0,0,1,18.0,2.0,0.0
0,0,5,3,401,0,1,307,149,7.0,2,0,1,0,30.0,1.0,1810.0
0,0,0,4,255,0,-1,64,16,0.0,0,1,0,0,8.0,0.0,0.0
0,18,0,2,54,0,0,89,28,0.0,2,0,0,0,7.0,0.0,3840.0
0,0,1,2,72,0,0,13,3,0.0,0,0,0,0,9.0,0.0,0.0
0,2,8,2,70,0,0,318,100,0.0,3,1,1,0,35.0,0.0,721.0
0,0,5,1,42,0,1,78,41,3.0,0,1,0,0,5.0,0.0,0.0
0,0,3,9,230,1,2,930,255,0.0,0,2,0,0,29.0,0.0,0.0
0,0,0,2,861,0,2,108,48,3.0,0,0,0,1,19.0,0.0,0.0
0,0,0,2,277,1,1,465,103,0.0,0,0,0,0,11.0,0.0,0.0
0,0,0,2,853,1,2,17,6,0.0,0,0,0,0,10.0,0.0,0.0
0,0,0,2,185,0,0,287,95,0.0,0,0,1,0,27.0,0.0,0.0
0,7,2,3,176,0,2,205,52,0.0,0,0,0,1,16.0,0.0,0.0
0,0,4,1,140,0,-1,49,8,0.0,1,0,0,1,7.0,0.0,521.0
0,0,4,2,74,0,1,427,153,0.0,1,0,0,1,11.0,1.0,214.0
0,4,0,2,1495,0,2,40,13,0.0,0,0,0,0,6.0,1.0,0.0
0,2,1,3,83,0,1,126,69,0.0,1,0,0,1,3.0,0.0,1031.0
0,0,0,4,684,0,0,126,15,99.0,1,0,0,0,2.0,0.0,193.0
0,0,4,2,336,0,0,163,51,59.0,0,3,1,0,50.0,1.0,0.0
0,2,2,3,6384,0,0,513,192,0.0,4,1,0,1,32.0,0.0,554.0
0,1,2,2,1256,0,2,4040,1507,0.0,0,0,1,0,1.0,0.0,0.0
0,0,5,2,70,0,0,14,1,0.0,1,1,0,1,16.0,0.0,46.0
0,0,0,3,4488,0,1,50,11,0.0,0,1,1,0,19.0,0.0,0.0
0,5,0,1,61,0,1,123,49,16.0,1,0,0,0,10.0,0.0,652.0
0,0,1,16,7860,20,29,0,0,313.0,0,3,2,0,189.0,0.0,0.0
0,0,6,5,65,0,0,6166,3070,0.0,1,0,0,1,9.0,0.0,36.0
0,2,4,1,22,0,0,247,75,0.0,0,1,1,0,16.0,0.0,0.0
0,0,0,4,3530,0,1,34,0,749.0,1,0,1,0,23.0,1.0,604.0
0,6,0,2,141,0,0,41,15,0.0,1,1,2,0,21.0,0.0,1076.0
0,2,5,4,584,1,1,130,24,0.0,1,1,0,0,39.0,0.0,2773.0
0,0,6,2,264,0,0,1,0,1.0,0,0,0,0,8.0,1.0,0.0
0,0,2,1,359,0,0,6,2,1.0,3,0,0,0,35.0,0.0,180.0
0,1,5,1,308,3,3,6,2,0.0,5,1,0,1,78.0,0.0,4598.0
0,5,1,3,3971,2,2,3008,1240,0.0,0,1,0,1,53.0,0.0,0.0
0,1,2,3,171,1,0,168,66,0.0,2,1,1,1,62.0,1.0,530.0
0,0,2,5,1294,1,0,17,2,1.0,0,0,2,0,25.0,0.0,0.0
0,5,2,5,1608,0,0,3,1,0.0,1,1,0,0,5.0,1.0,57.0
0,0,7,4,2365,0,0,197,74,0.0,3,0,2,0,45.0,1.0,263.0
0,0,3,4,270,0,1,96,17,0.0,1,0,0,0,23.0,1.0,788.0
0,0,0,4,155,0,3,39,5,2.0,0,0,0,2,83.0,0.0,0.0
0,0,0,4,31,0,1,15827,8541,0.0,1,0,0,0,6.0,0.0,132.0
0,0,5,1,38,0,0,529,233,0.0,3,0,0,1,45.0,0.0,1575.0
0,0,1,5,1576,0,1,125,42,0.0,1,0,0,0,32.0,1.0,41.0
0,0,1,2,37,1,1,462,141,0.0,0,1,0,0,23.0,1.0,0.0
0,6,1,1,121,0,0,161,54,0.0,1,0,0,0,12.0,1.0,475.0
0,0,5,1,53,0,1,2643,1339,0.0,1,0,1,2,14.0,0.0,316.0
0,0,0,7,12662,5,10,1,0,1083.0,0,0,1,1,12.0,1.0,0.0
0,3,2,3,14672,0,6,2585,862,0.0,1,0,0,0,16.0,0.0,29.0
0,15,12,4,241,0,2,1867,746,0.0,1,0,0,1,14.0,0.0,958.0
0,2,0,2,321,0,0,69,19,0.0,1,0,0,1,5.0,0.0,286.0
0,1,2,6,687,0,0,173,55,0.0,0,0,0,0,17.0,1.0,0.0
0,0,1,1,31,0,-1,12938,3833,0.0,0,0,0,0,16.0,0.0,0.0
0,0,2,1,29,0,0,7,3,0.0,0,0,0,0,16.0,0.0,0.0
0,0,2,2,436,0,0,83,32,6.0,0,3,0,0,20.0,0.0,0.0
0,2,5,4,11561,0,3,1763,483,0.0,0,0,0,0,1.0,1.0,0.0
0,0,2,4,3318,0,1,745,361,0.0,1,0,0,0,11.0,0.0,290.0
0,0,0,1,39,0,0,45,8,0.0,0,0,1,0,41.0,0.0,0.0
0,2,3,3,47,0,0,135,48,0.0,1,0,0,1,14.0,1.0,104.0
0,2,0,2,42,1,0,63,13,0.0,1,0,0,0,14.0,0.0,50.0
0,2,0,3,77,0,1,23,9,0.0,1,0,0,0,0.0,0.0,300.0
0,0,2,5,11327,1,5,3,1,1575.0,1,0,1,1,48.0,0.0,375.0
0,2,0,1,473,0,0,105,54,0.0,1,0,1,0,22.0,0.0,451.0
0,1,0,3,275,0,0,35,7,0.0,1,1,0,0,22.0,0.0,38.0
0,2,0,1,2597,0,3,581,206,0.0,0,1,0,0,32.0,0.0,0.0
0,3,10,2,97,0,3,7,3,0.0,2,1,0,0,16.0,0.0,31.0
0,0,0,5,8050,0,0,208,40,1.0,0,0,0,0,33.0,0.0,0.0
0,0,1,16,1712,0,4,0,0,0.0,0,0,0,0,8.0,1.0,0.0
0,2,6,2,191,0,0,164,34,0.0,2,0,0,0,14.0,1.0,332.0
0,1,0,2,62,0,0,16,2,0.0,0,0,1,0,65.0,0.0,0.0
0,4,1,1,21,0,0,721,423,0.0,0,1,0,0,18.0,2.0,0.0
0,2,0,3,18828,16,13,580,128,0.0,0,0,2,1,53.0,1.0,0.0
0,0,10,3,1142,0,2,344,43,0.0,0,0,0,0,8.0,1.0,0.0
0,0,3,1,182,1,0,3,1,16.0,0,1,1,0,15.0,0.0,0.0
0,0,1,2,718,0,0,178,54,1.0,1,0,0,0,10.0,0.0,29.0
0,0,1,2,593,0,1,7,2,0.0,3,0,0,1,36.0,0.0,3540.0
0,1,2,2,38,0,0,612,117,0.0,2,0,0,0,4.0,0.0,360.0
0,0,0,2,705,0,1,1,0,741.0,2,1,0,1,20.0,0.0,106.0
0,0,0,1,231,0,1,2,0,483.0,0,1,0,0,15.0,3.0,0.0
0,0,1,1,247,0,3,3,0,299.0,0,1,0,0,3.0,0.0,0.0
0,0,0,1,2240,0,1,34,6,1.0,1,6,4,0,82.0,0.0,305.0
0,1,0,3,1656,0,2,15,1,0.0,0,1,0,0,15.0,0.0,0.0
0,0,3,3,173,0,0,84,37,0.0,2,1,0,0,13.0,0.0,1771.0
0,0,2,3,238,0,3,126,24,0.0,0,1,1,0,15.0,0.0,0.0
0,0,2,4,102,0,3,29,6,127.0,1,0,0,0,7.0,0.0,296.0
0,1,0,1,339,0,1,215,58,0.0,0,0,0,0,27.0,3.0,0.0
0,2,0,1,71,2,1,659,209,0.0,1,0,0,0,9.0,1.0,1403.0
0,1,3,5,554,0,0,12,2,0.0,1,0,0,0,6.0,0.0,385.0
0,0,5,2,353,0,1,12,1,0.0,1,0,0,0,3.0,0.0,47.0
0,5,8,2,58,0,0,648,304,0.0,3,0,0,0,13.0,0.0,235.0
0,0,0,4,5008,1,6,6,1,498.0,0,1,0,0,14.0,0.0,0.0
0,0,0,1,239,0,0,31,11,0.0,0,0,0,0,12.0,0.0,0.0
0,2,3,1,171,0,0,21,6,0.0,1,0,0,0,3.0,0.0,159.0
0,1,0,1,48,0,0,477,257,0.0,0,0,0,1,67.0,2.0,0.0
0,0,2,2,58,0,0,1659,455,0.0,1,0,0,0,12.0,0.0,72.0
0,1,0,4,2364,1,1,561,148,0.0,0,0,0,1,4.0,1.0,0.0
0,0,9,12,115210,8,67,7,1,627.0,0,0,0,0,63.0,0.0,0.0
0,0,0,1,21,0,0,228,81,0.0,0,0,0,1,9.0,2.0,0.0
0,0,0,1,16,0,0,235,91,0.0,0,0,7,0,178.0,1.0,0.0
0,0,4,2,22,0,0,254,54,0.0,0,1,2,0,19.0,0.0,0.0
0,4,4,3,207,0,0,10,2,0.0,1,0,0,0,27.0,0.0,88.0
0,7,3,2,135,0,4,434,128,0.0,1,2,0,0,6.0,0.0,536.0
0,2,2,1,987,0,2,3,0,0.0,0,3,0,0,22.0,0.0,0.0
0,0,7,7,2378,1,16,336,92,23.0,1,1,1,0,21.0,1.0,763.0
0,0,1,2,68,0,-2,65,19,0.0,1,1,0,0,34.0,1.0,230.0
0,6,0,2,751,0,1,863,167,0.0,0,1,2,2,115.0,3.0,0.0
0,0,0,2,501,1,1,97,37,0.0,1,0,0,0,24.0,0.0,140.0
0,0,0,3,1866,0,3,3,0,1569.0,0,0,0,0,20.0,1.0,0.0
0,0,0,3,9836,1,3,1,0,675.0,1,0,0,0,0.0,0.0,115.0
0,0,2,3,43,0,0,2173,744,0.0,1,0,0,0,8.0,0.0,143.0
0,0,6,2,57,0,0,4,0,0.0,1,1,1,0,12.0,1.0,163.0
0,0,0,2,440,0,0,167,66,0.0,0,0,0,1,24.0,0.0,0.0
0,0,0,2,26,0,1,2,0,1.0,0,1,0,0,51.0,0.0,0.0
0,0,2,2,186,0,1,1,0,0.0,1,0,1,0,34.0,0.0,340.0
0,2,0,1,405,1,1,287,147,0.0,2,0,0,0,17.0,0.0,539.0
0,0,2,1,43,0,0,4,3,0.0,1,3,2,0,29.0,0.0,28.0
0,0,0,2,84,0,0,4,0,288.0,3,0,0,1,19.0,0.0,959.0
0,0,0,1,27,0,0,19,9,0.0,0,0,0,0,0.0,0.0,0.0
0,5,0,1,34,0,-2,48,16,0.0,1,0,0,0,18.0,0.0,593.0
0,0,0,4,3003,0,6,13,4,1898.0,0,0,0,1,22.0,1.0,0.0
0,0,1,3,202,1,1,5,0,0.0,0,0,0,0,41.0,0.0,0.0
0,0,0,2,592,0,2,193,23,299.0,0,1,2,1,78.0,0.0,0.0
0,1,0,2,1751,0,0,1,0,317.0,1,0,0,0,9.0,0.0,11.0
0,1,1,1,658,0,0,0,0,0.0,0,1,0,0,20.0,1.0,0.0
0,0,1,1,144,0,0,18,11,0.0,1,0,0,0,19.0,0.0,98.0
0,0,0,2,2216,0,3,34,0,381.0,1,0,0,0,10.0,0.0,156.0
0,1,4,4,85,0,7,29,5,0.0,1,0,0,0,4.0,1.0,360.0
0,2,0,2,82,0,0,10,1,0.0,0,0,1,0,11.0,2.0,0.0
0,7,0,1,91,1,0,1837,486,0.0,0,0,3,0,113.0,2.0,0.0
0,2,9,5,239,4,8,108,25,0.0,0,1,7,0,172.0,0.0,0.0
0,2,0,3,1014,0,0,97,15,0.0,1,0,0,0,2.0,0.0,101.0
0,0,1,3,1229,0,4,6,0,38.0,0,0,0,0,6.0,1.0,0.0
0,0,3,2,86,0,-1,13,1,0.0,0,0,0,1,8.0,0.0,0.0
0,0,2,2,102,0,4,14,3,0.0,1,0,0,0,0.0,0.0,502.0
0,0,1,2,48,0,0,116,41,0.0,1,1,0,0,11.0,0.0,397.0
0,0,5,9,2062,2,3,13,0,657.0,1,0,0,0,21.0,0.0,897.0
0,1,0,1,103,0,0,126,57,0.0,0,0,0,0,6.0,0.0,0.0
0,1,0,1,279,0,0,140,84,0.0,2,1,0,0,26.0,1.0,464.0
0,2,1,4,77,1,-1,24,4,0.0,1,1,0,1,16.0,0.0,1035.0
0,0,5,4,986,0,1,1,0,0.0,2,0,0,0,12.0,0.0,235.0
0,0,3,2,42,0,0,5,0,0.0,0,1,0,0,7.0,0.0,0.0
0,0,7,7,32252,0,5,891,315,0.0,0,0,0,0,3.0,0.0,0.0
0,0,1,2,1109,0,1,8255,2720,0.0,2,5,0,0,30.0,0.0,497.0
0,0,0,2,939,0,3,180,71,0.0,1,0,1,1,26.0,1.0,90.0
0,5,0,1,46,0,0,2,0,0.0,0,1,0,1,23.0,1.0,0.0
0,0,1,4,375,0,0,420,81,0.0,1,2,1,0,45.0,0.0,167.0
0,6,0,1,351,0,1,7,0,0.0,2,0,0,0,34.0,0.0,179.0
0,0,0,1,466,0,1,62,29,3.0,0,2,4,0,104.0,0.0,0.0
0,1,0,2,176,0,0,166,30,0.0,1,0,0,1,7.0,0.0,45.0
0,5,4,4,1369,0,0,164,31,0.0,1,0,0,0,3.0,0.0,1145.0
0,0,0,3,793,0,0,198,104,0.0,0,0,0,0,1.0,1.0,0.0
0,0,4,1,97,1,1,1,0,2.0,0,1,0,0,31.0,0.0,0.0
0,13,3,1,300,0,0,81,25,0.0,3,0,0,0,42.0,0.0,2464.0
0,0,6,2,73,0,-1,346,122,0.0,4,0,4,0,48.0,0.0,462.0
0,0,6,6,3839,10,20,1453,391,0.0,0,1,1,0,55.0,0.0,0.0
0,0,4,2,65,0,0,4,0,0.0,0,0,0,0,46.0,0.0,0.0
0,0,4,2,73,0,0,2458,1078,0.0,1,0,0,0,19.0,0.0,2269.0
0,1,0,4,660,0,0,2160,554,0.0,0,0,0,0,21.0,1.0,0.0
0,0,2,4,201,0,4,1188,502,0.0,0,1,3,0,29.0,0.0,0.0
0,4,2,1,99,0,-1,597,244,0.0,1,1,0,0,3.0,0.0,1008.0
0,1,4,2,1382,0,0,41,11,0.0,1,2,1,1,18.0,0.0,228.0
0,0,4,3,557,0,-1,558,225,0.0,0,0,1,0,40.0,0.0,0.0
0,0,2,9,26343,7,19,261,62,157.0,1,0,3,0,74.0,0.0,343.0
0,4,1,2,143,0,-2,10,1,0.0,1,0,0,0,1.0,0.0,189.0
0,0,2,3,620,1,1,12,5,0.0,1,1,1,0,10.0,1.0,323.0
0,1,0,2,73,0,0,26,8,5.0,1,0,0,0,8.0,0.0,493.0
0,0,4,5,177,0,2,395,107,0.0,1,0,0,0,4.0,0.0,1496.0
0,2,1,2,2049,1,3,55,13,0.0,0,3,0,0,21.0,0.0,0.0
0,2,16,3,963,1,6,9,2,0.0,3,0,4,3,86.0,0.0,473.0
0,0,2,2,222,0,0,368,167,0.0,1,0,0,0,6.0,0.0,864.0
0,0,1,1,370,0,3,34,12,19.0,0,0,0,0,23.0,0.0,0.0
0,0,0,1,124,0,0,67,25,1.0,0,1,0,0,6.0,0.0,0.0
0,0,0,3,3550,0,2,13,7,0.0,1,1,2,0,81.0,2.0,80.0
0,0,3,4,765,0,0,3,0,6.0,1,0,0,0,8.0,0.0,884.0
0,0,3,1,15,0,0,47,14,0.0,0,1,0,0,53.0,0.0,0.0
0,0,0,3,201,0,0,847,245,0.0,0,0,1,1,37.0,0.0,0.0
0,1,2,1,14,0,0,102,22,0.0,1,0,2,1,19.0,0.0,176.0
0,3,0,1,223,0,0,48,17,0.0,1,0,0,1,10.0,0.0,907.0
0,0,2,2,40,0,0,81,25,0.0,0,0,0,1,19.0,0.0,0.0
0,0,0,7,216,0,1,4,1,0.0,0,2,1,0,55.0,0.0,0.0
0,0,1,1,546,0,0,244,75,3.0,1,2,1,0,63.0,1.0,556.0
0,0,0,1,73,0,0,23,13,0.0,0,0,1,0,17.0,0.0,0.0
0,0,8,2,232,0,1,8,0,1.0,0,0,0,0,13.0,2.0,0.0
0,1,0,1,366,0,0,10,3,0.0,0,1,3,0,84.0,1.0,0.0
0,2,2,1,80,0,1,968,321,0.0,1,0,0,1,2.0,1.0,156.0
0,0,2,1,40,0,0,4,0,7.0,0,0,1,0,12.0,0.0,0.0
0,3,2,2,2802,2,3,234,74,0.0,1,0,0,0,21.0,1.0,103.0
0,3,1,1,1383,1,0,377,122,0.0,1,0,0,1,20.0,0.0,183.0
0,0,0,4,109,0,0,3849,1046,0.0,3,0,0,0,4.0,0.0,223.0
0,3,12,4,1155,0,-1,831,257,0.0,1,1,0,1,47.0,0.0,24.0
0,0,4,4,431,0,0,107,44,0.0,1,4,0,0,29.0,0.0,160.0
0,0,1,1,51,0,0,37,11,0.0,0,5,0,0,59.0,0.0,0.0
0,3,0,1,143,0,0,234,99,0.0,0,0,1,0,85.0,0.0,0.0
0,0,7,6,489,1,2,287,65,0.0,0,0,0,0,30.0,0.0,0.0
0,0,3,1,662,0,0,1,0,14.0,0,0,0,0,9.0,0.0,0.0
0,1,6,3,807,0,1,2907,1159,4.0,2,0,0,0,14.0,0.0,309.0
0,0,0,1,19,0,0,55,27,0.0,0,1,0,0,43.0,0.0,0.0
0,1,1,2,1888,0,0,597,244,0.0,1,0,0,0,2.0,0.0,370.0
0,0,0,2,53,0,1,1895,574,0.0,1,0,0,0,7.0,0.0,80.0
0,2,2,2,223,0,1,58,30,0.0,2,0,0,0,9.0,0.0,120.0
0,0,2,2,92,0,1,1338,578,0.0,1,0,0,1,7.0,0.0,82.0
0,1,1,3,170,0,3,128,45,0.0,1,1,0,0,12.0,0.0,184.0
0,1,0,5,55,0,2,19,2,0.0,1,1,0,0,4.0,0.0,161.0
0,2,1,3,49,0,0,91,27,0.0,0,0,0,0,9.0,0.0,0.0
0,0,3,1,41,0,0,684,391,0.0,0,1,0,1,46.0,1.0,0.0
0,1,4,4,52,0,1,9,2,0.0,1,0,0,0,7.0,1.0,32.0
0,0,3,1,23,0,0,26,0,2.0,1,2,1,0,31.0,0.0,287.0
0,1,4,1,376,0,0,134,53,0.0,1,0,1,0,16.0,0.0,4449.0
0,0,3,2,1342,0,1,19,4,0.0,1,0,0,1,11.0,0.0,117.0
0,2,0,3,1831,0,1,45,13,0.0,1,0,0,0,19.0,0.0,178.0
0,0,1,2,39,0,1,710,302,0.0,1,0,1,0,24.0,0.0,36.0
0,10,7,4,1954,1,1,78,29,0.0,6,1,2,2,56.0,0.0,1281.0
0,0,9,5,22916,0,13,37,1,930.0,1,0,0,1,14.0,0.0,181.0
0,0,0,1,63,0,-3,3,1,0.0,0,0,0,0,9.0,0.0,0.0
0,4,4,2,3761,0,0,284,81,0.0,0,0,1,0,28.0,0.0,0.0
0,0,1,3,3118,0,2,3,0,806.0,0,1,0,0,33.0,0.0,0.0
0,1,0,2,360,0,0,116,31,107.0,0,0,0,0,25.0,1.0,0.0
0,0,1,2,21,0,0,37,12,0.0,1,0,0,0,6.0,0.0,297.0
0,1,3,25,115910,67,170,287,4,667.0,2,0,0,0,6.0,0.0,1242.0
0,0,1,3,3301,0,0,81,22,0.0,1,1,0,0,56.0,0.0,364.0
0,0,2,1,11,0,0,17,2,0.0,2,0,0,0,30.0,0.0,414.0
0,0,1,2,333,0,0,37,24,0.0,0,0,0,0,8.0,1.0,0.0
0,0,0,2,1911,0,0,5,0,1783.0,1,0,0,0,27.0,0.0,211.0
0,1,0,1,62,0,1,253,117,0.0,0,0,0,0,1.0,0.0,0.0
0,0,4,1,77,1,2,42,8,0.0,1,0,0,0,5.0,0.0,39.0
0,0,0,2,37,0,-1,6,4,0.0,0,0,0,0,2.0,1.0,0.0
0,0,0,3,547,0,0,117,32,0.0,0,1,0,0,23.0,0.0,0.0
0,0,0,1,155,0,0,3,0,21.0,0,3,1,0,19.0,0.0,0.0
0,2,3,4,401,0,2,275,140,0.0,1,3,0,1,24.0,2.0,544.0
0,1,0,1,74,0,0,17,8,0.0,0,0,0,0,23.0,1.0,0.0
0,0,0,2,815,1,0,3,0,158.0,3,2,0,1,88.0,0.0,306.0
0,0,1,2,1614,0,4,4,2,8.0,1,2,0,0,31.0,0.0,75.0
0,1,8,1,43,0,0,2,1,0.0,1,1,0,0,20.0,0.0,3890.0
0,0,3,5,668,0,1,251,64,0.0,2,0,2,2,31.0,0.0,470.0
0,1,5,8,305,1,0,109,36,0.0,1,0,0,0,15.0,0.0,42.0
0,0,0,2,1490,0,1,21,9,5.0,0,0,0,0,23.0,0.0,0.0
0,5,0,2,163,0,0,1020,387,0.0,0,2,1,0,21.0,0.0,0.0
0,0,0,4,294,0,0,85,21,0.0,0,0,0,1,15.0,0.0,0.0
0,1,4,4,215,0,1,1873,606,0.0,1,0,0,0,4.0,0.0,45.0
0,0,0,2,1511,0,4,4,0,183.0,0,0,0,0,11.0,0.0,0.0
0,1,6,3,59,0,0,1402,650,0.0,1,0,0,0,14.0,0.0,221.0
0,1,13,4,456,1,16,92,30,2.0,0,2,0,0,81.0,0.0,0.0
0,0,2,5,1771,1,5,2,0,18.0,0,1,0,0,32.0,0.0,0.0
0,3,2,1,132,1,0,297,138,0.0,1,2,1,0,7.0,0.0,1087.0
0,1,3,3,130,0,-1,1069,310,0.0,2,0,1,1,52.0,1.0,375.0
0,0,6,3,418,0,0,2,0,0.0,0,0,0,0,19.0,0.0,0.0
0,0,0,1,946,0,0,22,6,0.0,1,0,0,0,9.0,1.0,74.0
0,6,1,2,108,0,0,971,436,0.0,4,0,1,0,39.0,0.0,182.0
0,0,2,5,278,1,2,4790,1929,0.0,0,1,0,0,9.0,0.0,0.0
0,0,0,2,58,0,0,702,286,0.0,0,0,0,0,20.0,0.0,0.0
0,0,8,4,396,0,0,317,109,0.0,1,1,0,0,11.0,0.0,527.0
0,0,0,2,307,0,0,75,10,1.0,2,1,0,0,21.0,0.0,193.0
0,0,0,1,11,0,0,439,121,0.0,1,0,0,1,11.0,0.0,23.0
0,0,1,1,266,0,0,147,66,0.0,1,0,0,0,29.0,0.0,266.0
0,9,1,1,50,0,0,90,25,0.0,1,1,0,0,8.0,0.0,112.0
0,0,2,3,124,0,0,14,4,0.0,2,0,0,0,7.0,1.0,182.0
0,0,2,2,3660,0,2,13,1,1462.0,0,0,0,0,20.0,4.0,0.0
0,0,0,1,307,0,0,2204,1016,0.0,0,0,1,2,31.0,1.0,0.0
0,0,1,2,750,0,0,25,4,0.0,1,0,1,1,20.0,0.0,262.0
0,1,2,2,76,0,1,2,1,0.0,1,0,0,0,3.0,0.0,108.0
0,0,0,2,1759,0,1,24,13,0.0,0,0,0,0,12.0,0.0,0.0
0,0,0,5,961,0,0,166,53,0.0,0,0,3,1,30.0,0.0,0.0
0,0,8,1,1967,0,0,1,0,0.0,0,1,0,0,13.0,0.0,0.0
